business_prob,popup,survey
0.0924059922,1,0
0.0115510256,0,0
0.0003297419,0,0
0.0000997681,0,0
0.0001332409,0,0
0.0002260626,0,0
0.5114304622,1,1
0.0806086193,0,0
0.0000000000,0,0
0.1507394841,1,1
0.0010293827,0,0
0.0000077256,0,0
0.0006956735,0,0
0.0039385730,0,0
0.1206094180,1,1
0.0022078313,0,0
0.1038346076,1,1
0.0000997681,0,0
0.2299011002,1,1
0.5524796203,1,1
0.0006956735,0,0
0.0833443756,0,0
0.0004454318,0,0
0.1197496353,1,1
0.0006956735,0,0
0.0000997681,0,0
0.0002035972,0,0
0.2121179595,1,1
0.0000000000,0,0
0.0000664556,0,0
0.0000000000,0,0
0.1320934347,1,1
0.0000997681,0,0
0.0000433804,0,0
0.2193015498,1,1
0.0014450505,0,0
0.0001332409,0,0
0.1875946363,1,1
0.0000000000,0,0
0.0531891613,0,0
0.0298932715,0,0
0.0125087841,0,0
0.2239300111,1,1
0.0002525552,0,0
0.0008850024,0,0
0.0006956735,0,0
0.1180234678,1,1
0.0001332409,0,0
0.0001332409,0,0
0.0192508704,0,0
0.0000000000,0,0
0.0045925904,0,0
0.0446492166,0,0
0.0013480491,0,0
0.0000077256,0,0
0.0504621790,0,0
0.0181750214,0,0
0.0459962067,0,0
0.0464422591,0,0
0.0001332409,0,0
0.0000997681,0,0
0.0010293827,0,0
0.2124346585,1,1
0.0001981292,0,0
0.0099047083,0,0
0.0228644787,0,0
0.1919992806,1,1
0.2446547973,1,1
0.0002525552,0,0
0.0006956735,0,0
0.0058937600,0,0
0.0000000000,0,0
0.0006956735,0,0
0.1644418733,1,1
0.0002035972,0,0
0.0000000000,0,0
0.0000664556,0,0
0.1609322461,1,1
0.0017793343,0,0
0.1254218854,1,1
0.0000997681,0,0
0.0013778492,0,0
0.0066194112,0,0
0.2174214473,1,1
0.9766352064,1,1
0.0000000000,0,0
0.0154312402,0,0
0.0002111383,0,0
0.0001981292,0,0
0.0223875796,0,0
0.0001332409,0,0
0.2741477532,1,1
0.0001024045,0,0
0.0071607913,0,0
0.0018408746,0,0
0.1669989637,1,1
0.1516682444,1,1
0.0805775949,0,0
0.0006956735,0,0
0.3935916436,1,1
0.0000997681,0,0
0.6569765710,1,1
0.0680286682,0,0
0.0000000000,0,0
0.0002525552,0,0
0.0001332409,0,0
0.2148801987,1,1
0.0187742155,0,0
0.0001746578,0,0
0.0308748813,0,0
0.0382015947,0,0
0.0436623787,0,0
0.1229226947,1,1
0.0953045713,1,1
0.0006849251,0,0
0.0000000000,0,0
0.0949980484,1,1
0.0053682448,0,0
0.0000997681,0,0
0.7531250343,1,1
0.1623050794,1,1
0.0006485829,0,0
0.1133588433,1,1
0.0314829498,0,0
0.0000664556,0,0
0.1105418904,1,1
0.0180397370,0,0
0.0001128021,0,0
0.1931640264,1,1
0.0820267636,0,0
0.0027193771,0,0
0.0033354647,0,0
0.1107497379,1,1
0.0016041882,0,0
0.0001981292,0,0
0.0000000000,0,0
0.0001746578,0,0
0.1272185757,1,1
0.0096839312,0,0
0.1471893037,1,1
0.6756124815,1,1
0.2215254936,1,1
0.0202705569,0,0
0.1082645316,1,1
0.0000077256,0,0
0.0109592844,0,0
0.1398138082,1,1
0.0540342361,0,0
0.0840796519,0,0
0.0075674834,0,0
0.0866213262,0,0
0.0000000000,0,0
0.2135897763,1,1
0.1996993575,1,1
0.0016699938,0,0
0.0001815563,0,0
0.0011269480,0,0
0.0000000000,0,0
0.6691078684,1,1
0.0154100089,0,0
0.0072320399,0,0
0.0000433804,0,0
0.0000664556,0,0
0.0233025396,0,0
0.0022078313,0,0
0.0001621803,0,0
0.0491648277,0,0
0.0053682448,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0100466150,0,0
0.0356580360,0,0
0.0000664556,0,0
0.0006956735,0,0
0.0000077256,0,0
0.1113712577,1,1
0.0000000000,0,0
0.0002035972,0,0
0.0169832809,0,0
0.0000000000,0,0
0.0273758688,0,0
0.0048859044,0,0
0.0016408490,0,0
0.0022078313,0,0
0.0550527581,0,0
0.0000000000,0,0
0.0000664556,0,0
0.2548226954,1,1
0.1582815592,1,1
0.0036052046,0,0
0.0001621803,0,0
0.0239496895,0,0
0.1912261993,1,1
0.1660431196,1,1
0.1276527407,1,1
0.0001691898,0,0
0.0000664556,0,0
0.2535566639,1,1
0.0010293827,0,0
0.1960014182,1,1
0.0000000000,0,0
0.1519043855,1,1
0.0000000000,0,0
0.0000997681,0,0
0.0009323813,0,0
0.0006956735,0,0
0.0002035972,0,0
0.0399672112,0,0
0.0000000000,0,0
0.0298855372,0,0
0.1709602008,1,1
0.2702169705,1,1
0.0279624022,0,0
0.0424738636,0,0
0.2315358509,1,1
0.0001621803,0,0
0.1202184617,1,1
0.0464716901,0,0
0.0012187115,0,0
0.0026217797,0,0
0.0001332409,0,0
0.0002260626,0,0
0.0000077256,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0010293827,0,0
0.0001981292,0,0
0.0450837692,0,0
0.0022043949,0,0
0.3926969178,1,1
0.0002390530,0,0
0.0002035972,0,0
0.0727278589,0,0
0.1767639228,1,1
0.0001981292,0,0
0.1722336445,1,1
0.0740508508,0,0
0.0008914815,0,0
0.1534642779,1,1
0.0329754092,0,0
0.0139303729,0,0
0.0003224947,0,0
0.0482668571,0,0
0.1133892140,1,1
0.0122682915,0,0
0.0001332409,0,0
0.1292677749,1,1
0.0000000000,0,0
0.0256431258,0,0
0.0000664556,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1011894987,1,1
0.0451127965,0,0
0.0005124661,0,0
0.0366068701,0,0
0.1457948810,1,1
0.1520903705,1,1
0.0013480491,0,0
0.0531264552,0,0
0.0014450505,0,0
0.0000000000,0,0
0.0738401311,0,0
0.9107928753,1,1
0.0000000000,0,0
0.0104023970,0,0
0.2495115220,1,1
0.0000664556,0,0
0.0673915626,0,0
0.0003840126,0,0
0.0000000000,0,0
0.1852319257,1,1
0.0253075959,0,0
0.1066666426,1,1
0.0879912290,1,0
0.2687746668,1,1
0.1413007068,1,1
0.0012187115,0,0
0.2239315556,1,1
0.0000000000,0,0
0.0022078313,0,0
0.0056640305,0,0
0.0004198815,0,0
0.0001843879,0,0
0.0492231301,0,0
0.0662458452,0,0
0.0001332409,0,0
0.0137012184,0,0
0.0011587202,0,0
0.0001332409,0,0
0.0002035972,0,0
0.2477794888,1,1
0.1492589902,1,1
0.0003104764,0,0
0.0002260626,0,0
0.0620376510,0,0
0.0004194684,0,0
0.0001981292,0,0
0.1356294400,1,1
0.0093622734,0,0
0.0047658519,0,0
0.3712075119,1,1
0.0000433804,0,0
0.0807550329,0,0
0.1452330941,1,1
0.0205746339,0,0
0.0222197885,0,0
0.8669524189,1,1
0.0000077256,0,0
0.0000000000,0,0
0.0818639383,0,0
0.0205733234,0,0
0.0000077256,0,0
0.0013178579,0,0
0.1735427348,1,1
0.0853217124,0,0
0.0205456186,0,0
0.0000077256,0,0
0.0016041882,0,0
0.1751359615,1,1
0.0041816098,0,0
0.0000000000,0,0
0.0003584623,0,0
0.1971630871,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0006956735,0,0
0.0041816098,0,0
0.0016699938,0,0
0.2351138543,1,1
0.0272301147,0,0
0.0002035972,0,0
0.0001332409,0,0
0.3415650153,1,1
0.0245380884,0,0
0.0003104764,0,0
0.0150941676,0,0
0.0000000000,0,0
0.0840978321,0,0
0.2898625413,1,1
0.1763423327,1,1
0.0000000000,0,0
0.0800287139,0,0
0.1396808169,1,1
0.1008748187,1,1
0.0756028076,0,0
0.0279624022,0,0
0.0011281679,0,0
0.1144367695,1,1
0.1173902550,1,1
0.2476541865,1,1
0.0007017950,0,0
0.1515333692,1,1
0.0085277090,0,0
0.0857017501,0,0
0.0000664556,0,0
0.0000997681,0,0
0.0212046562,0,0
0.0086930402,0,0
0.0000000000,0,0
0.0011327568,0,0
0.0869917238,1,0
0.1069078741,1,1
0.0001621803,0,0
0.1104855170,1,1
0.2014811231,1,1
0.0000077256,0,0
0.1270015578,1,1
0.1261383095,1,1
0.0000000000,0,0
0.0957008495,1,1
0.0000433804,0,0
0.0002111383,0,0
0.1524555434,1,1
0.0421501226,0,0
0.1861028608,1,1
0.0001101658,0,0
0.0517288662,0,0
0.1497474025,1,1
0.0000000000,0,0
0.0000077256,0,0
0.1600736490,1,1
0.0655472690,0,0
0.0979819128,1,1
0.0007519595,0,0
0.0739673180,0,0
0.0217464335,0,0
0.0028410562,0,0
0.2220661130,1,1
0.1241292819,1,1
0.3769599281,1,1
0.2440207049,1,1
0.0000000000,0,0
0.0213456721,0,0
0.1707580344,1,1
0.1739434283,1,1
0.0003173105,0,0
0.0039207337,0,0
0.0001332409,0,0
0.3047261922,1,1
0.0028872613,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0365291667,0,0
0.0007837317,0,0
0.1303001305,1,1
0.0220071006,0,0
0.0415409165,0,0
0.2526166675,1,1
0.0014817113,0,0
0.0233025396,0,0
0.0002035972,0,0
0.0002035972,0,0
0.0000664556,0,0
0.2979607133,1,1
0.0002111383,0,0
0.1117941376,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0024877195,0,0
0.0271225100,0,0
0.0020266018,0,0
0.0257357199,0,0
0.0000077256,0,0
0.1071675320,1,1
0.0000433804,0,0
0.0090899875,0,0
0.0000997681,0,0
0.0000077256,0,0
0.1262523858,1,1
0.2736455463,1,1
0.0013480491,0,0
0.0000997681,0,0
0.0037883876,0,0
0.0053818157,0,0
0.1376374200,1,1
0.2895753003,1,1
0.0009723670,0,0
0.0009323813,0,0
0.0000000000,0,0
0.1067091864,1,1
0.0001332409,0,0
0.0002111383,0,0
0.0036052046,0,0
0.3878803238,1,1
0.0003262439,0,0
0.0013480491,0,0
0.0000000000,0,0
0.0965045892,1,1
0.0004454318,0,0
0.0000664556,0,0
0.1541743866,1,1
0.1193010065,1,1
0.0000000000,0,0
0.1301375818,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0331484120,0,0
0.0028845306,0,0
0.1294791614,1,1
0.0890298228,1,0
0.0099547199,0,0
0.0024877195,0,0
0.0320168713,0,0
0.0001981292,0,0
0.0055555402,0,0
0.1237170940,1,1
0.0000433804,0,0
0.0000077256,0,0
0.0006849251,0,0
0.0000077256,0,0
0.1846421701,1,1
0.0950957514,1,1
0.1602915381,1,1
0.0158710662,0,0
0.0397937538,0,0
0.0014252068,0,0
0.0593563935,0,0
0.0285362173,0,0
0.2418705198,1,1
0.2398151071,1,1
0.0017121330,0,0
0.2040164502,1,1
0.0127351316,0,0
0.0663173845,0,0
0.0001676483,0,0
0.0002470872,0,0
0.0000000000,0,0
0.0113411049,0,0
0.0007627079,0,0
0.0425594244,0,0
0.0000664556,0,0
0.1079234864,1,1
0.0000000000,0,0
0.0000433804,0,0
0.2049079985,1,1
0.0000356549,0,0
0.0000997681,0,0
0.2508045670,1,1
0.0021482809,0,0
0.1474674125,1,1
0.0000997681,0,0
0.0002035972,0,0
0.0515125889,0,0
0.0000000000,0,0
0.0239741238,0,0
0.0320976273,0,0
0.1482899462,1,1
0.0010208190,0,0
0.0474131511,0,0
0.1928254711,1,1
0.0018775353,0,0
0.0000077256,0,0
0.0000308007,0,0
0.0000000000,0,0
0.0182126514,0,0
0.0000000000,0,0
0.3469758572,1,1
0.0002035972,0,0
0.0006956735,0,0
0.0000000000,0,0
0.0841199478,0,0
0.0000000000,0,0
0.0080453687,0,0
0.0001621803,0,0
0.0000433804,0,0
0.1875946363,1,1
0.0203930322,0,0
0.0002035972,0,0
0.0023054287,0,0
0.1753707355,1,1
0.4929637409,1,1
0.0980811588,1,1
0.0000000000,0,0
0.0028917592,0,0
0.0003037785,0,0
0.0315303413,0,0
0.0000997681,0,0
0.0070983134,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1229962825,1,1
0.0981611798,1,1
0.1681862667,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0001332409,0,0
0.0016041882,0,0
0.0012072696,0,0
0.0025336498,0,0
0.0014252068,0,0
0.0001621803,0,0
0.0192997722,0,0
0.1806326546,1,1
0.1103000754,1,1
0.0000000000,0,0
0.1760582153,1,1
0.1020624731,1,1
0.0189161204,0,0
0.0006956735,0,0
0.0923712768,1,0
0.0000000000,0,0
0.0000000000,0,0
0.0077656832,0,0
0.0000664556,0,0
0.0003355038,0,0
0.0001621803,0,0
0.0000997681,0,0
0.0655853468,0,0
0.3717665226,1,1
0.1256115523,1,1
0.0241599177,0,0
0.0001332409,0,0
0.0275505489,0,0
0.0935593946,1,0
0.0051289412,0,0
0.0000000000,0,0
0.0001621803,0,0
0.1380626842,1,1
0.3341280981,1,1
0.0970015567,1,1
0.2264342485,1,1
0.0001621803,0,0
0.0004194684,0,0
0.1206122346,1,1
0.0726434211,0,0
0.6450894573,1,1
0.0064958767,0,0
0.0067040868,0,0
0.0025336498,0,0
0.0006956735,0,0
0.0000000000,0,0
0.1712204386,1,1
0.1117285649,1,1
0.0938610370,1,0
0.0120541155,0,0
0.0009323813,0,0
0.0014439560,0,0
0.1305692582,1,1
0.0143908620,0,0
0.0020221040,0,0
0.0690717694,0,0
0.0258074390,0,0
0.0052530499,0,0
0.0020221040,0,0
0.0000000000,0,0
0.0567826487,0,0
0.0238366813,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0179102343,0,0
0.0000433804,0,0
0.0382015947,0,0
0.0000077256,0,0
0.1470448266,1,1
0.0000077256,0,0
0.0032137856,0,0
0.0001691898,0,0
0.0001621803,0,0
0.0201057888,0,0
0.0002870389,0,0
0.0930767857,1,0
0.0175994782,0,0
0.1131861052,1,1
0.0000000000,0,0
0.0000000000,0,0
0.1229962825,1,1
0.0770515501,0,0
0.0000997681,0,0
0.0000000000,0,0
0.1263796324,1,1
0.0636832993,0,0
0.0012187115,0,0
0.0000997681,0,0
0.1178456501,1,1
0.0004454318,0,0
0.0425749992,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0001332409,0,0
0.1404762357,1,1
0.0295195823,0,0
0.0006956735,0,0
0.0000077256,0,0
0.0080354231,0,0
0.0842101811,0,0
0.2099400357,1,1
0.1127454795,1,1
0.2978787544,1,1
0.7215617122,1,1
0.0014590286,0,0
0.1228460599,1,1
0.0011217101,0,0
0.0000000000,0,0
0.1666255185,1,1
0.0002470872,0,0
0.5801300958,1,1
0.1234000293,1,1
0.1538415422,1,1
0.0343224624,0,0
0.0044115619,0,0
0.0001387089,0,0
0.0000000000,0,0
0.0041816098,0,0
0.0000997681,0,0
0.0078933164,0,0
0.0997558890,1,1
0.0001621803,0,0
0.0033354647,0,0
0.0000000000,0,0
0.1313773666,1,1
0.0000997681,0,0
0.0000997681,0,0
0.1621200130,1,1
0.0702727986,0,0
0.0006956735,0,0
0.0000997681,0,0
0.5931438885,1,1
0.1110548560,1,1
0.0001332409,0,0
0.1549873101,1,1
0.6000976371,1,1
0.0617586813,0,0
0.0004267156,0,0
0.3673746647,1,1
0.0983257427,1,1
0.0041904737,0,0
0.0000077256,0,0
0.0819422078,0,0
0.0813929983,0,0
0.0000308007,0,0
0.0002166063,0,0
0.0894954779,1,0
0.0000000000,0,0
0.0020221040,0,0
0.0580160589,0,0
0.0000000000,0,0
0.1602580449,1,1
0.0000000000,0,0
0.0003359969,0,0
0.0020335141,0,0
0.0001676483,0,0
0.0000000000,0,0
0.0009890469,0,0
0.1187393924,1,1
0.0023054287,0,0
0.0008399678,0,0
0.0880746728,1,0
0.0403996549,0,0
0.0052747490,0,0
0.0362707254,0,0
0.2011464326,1,1
0.0870804627,1,0
0.0000000000,0,0
0.0000077256,0,0
0.0528201437,0,0
0.0001621803,0,0
0.1403265044,1,1
0.0000000000,0,0
0.0000664556,0,0
0.0000000000,0,0
0.0001621803,0,0
0.0000077256,0,0
0.0817868318,0,0
0.1323924944,1,1
0.0099123729,0,0
0.3766748499,1,1
0.0003714527,0,0
0.4213180499,1,1
0.0000433804,0,0
0.0000000000,0,0
0.1463159019,1,1
0.0000000000,0,0
0.0001981292,0,0
0.0000664556,0,0
0.0000077256,0,0
0.0000433804,0,0
0.0000000000,0,0
0.0018408746,0,0
0.0014116710,0,0
0.0000997681,0,0
0.0001332409,0,0
0.1689455453,1,1
0.0000077256,0,0
0.1542679419,1,1
0.0767932047,0,0
0.0101861575,0,0
0.0000433804,0,0
0.2080562465,1,1
0.0528158690,0,0
0.0023054287,0,0
0.1091185194,1,1
0.0006697101,0,0
0.0000997681,0,0
0.4565593395,1,1
0.0004454318,0,0
0.1468108462,1,1
0.2624779607,1,1
0.0001981292,0,0
0.1147718883,1,1
0.1862276962,1,1
0.0106316631,0,0
0.0087694772,0,0
0.0347345515,0,0
0.1253227209,1,1
0.0491566913,0,0
0.1028465443,1,1
0.0000000000,0,0
0.0001981292,0,0
0.1022683682,1,1
0.1587045495,1,1
0.1556493084,1,1
0.1757506254,1,1
0.1428462108,1,1
0.0000433804,0,0
0.0000000000,0,0
0.0967504791,1,1
0.0295459546,0,0
0.0003037785,0,0
0.0001332409,0,0
0.0001287075,0,0
0.3826448095,1,1
0.1072399601,1,1
0.0248266945,0,0
0.0000000000,0,0
0.1638960887,1,1
0.0002880110,0,0
0.0000000000,0,0
0.0001332409,0,0
0.2582564589,1,1
0.0479363036,0,0
0.0000997681,0,0
0.0180378601,0,0
0.0000664556,0,0
0.0796912239,0,0
0.5039421222,1,1
0.0000997681,0,0
0.0613104892,0,0
0.6574612804,1,1
0.0001332409,0,0
0.0001621803,0,0
0.0002035972,0,0
0.0000664556,0,0
0.0002203368,0,0
0.0003964738,0,0
0.0001691898,0,0
0.0055816132,0,0
0.0000000000,0,0
0.1065561070,1,1
0.0000997681,0,0
0.0002516129,0,0
0.1644059590,1,1
0.2854300427,1,1
0.7272329313,1,1
0.0466380174,0,0
0.0002825430,0,0
0.0000664556,0,0
0.2290396347,1,1
0.0000997681,0,0
0.2427455443,1,1
0.0000664556,0,0
0.4676726897,1,1
0.0000000000,0,0
0.2423956224,1,1
0.0000356549,0,0
0.0045525360,0,0
0.0017672530,0,0
0.0001332409,0,0
0.0984144884,1,1
0.0155436896,0,0
0.0006956735,0,0
0.0000000000,0,0
0.1871837371,1,1
0.0000664556,0,0
0.1930797406,1,1
0.2350261804,1,1
0.0001621803,0,0
0.0010293827,0,0
0.0000000000,0,0
0.0003939181,0,0
0.0078719779,0,0
0.0131153423,0,0
0.0000000000,0,0
0.0074657150,0,0
0.1968266519,1,1
0.0017085315,0,0
0.1892157275,1,1
0.0365667489,0,0
0.1725244673,1,1
0.0245790353,0,0
0.0000997681,0,0
0.2002054966,1,1
0.0007944801,0,0
0.1610894836,1,1
0.0093858961,0,0
0.0001332409,0,0
0.0001981292,0,0
0.1074614000,1,1
0.0145144074,0,0
0.0465470632,0,0
0.1134540867,1,1
0.1975530275,1,1
0.0703506526,0,0
0.0165136313,0,0
0.0004454318,0,0
0.0869589578,1,0
0.0000000000,0,0
0.0016041882,0,0
0.0032137856,0,0
0.0002815709,0,0
0.0000000000,0,0
0.0000230751,0,0
0.0609343080,0,0
0.0066751525,0,0
0.4011441864,1,1
0.2172835536,1,1
0.0001981292,0,0
0.2881998659,1,1
0.1950943474,1,1
0.0129872752,0,0
0.0116144750,0,0
0.0000997681,0,0
0.0022078313,0,0
0.0001621803,0,0
0.0001332409,0,0
0.0001621803,0,0
0.0003060873,0,0
0.2067825963,1,1
0.1564627089,1,1
0.0011587202,0,0
0.0248611348,0,0
0.0001621803,0,0
0.0053590801,0,0
0.0351763336,0,0
0.0041816098,0,0
0.2943986977,1,1
0.1391705356,1,1
0.0027193771,0,0
0.0833333943,0,0
0.0001691898,0,0
0.2069781020,1,1
0.0900361601,1,0
0.0051107021,0,0
0.0810686301,0,0
0.1214889071,1,1
0.0867215359,0,0
0.0000077256,0,0
0.0000768533,0,0
0.1912547870,1,1
0.1919589204,1,1
0.0086930402,0,0
0.0000308007,0,0
0.7781019644,1,1
0.0002148688,0,0
0.0016817369,0,0
0.0000433804,0,0
0.2599825942,1,1
0.0000664556,0,0
0.0441652244,0,0
0.0000433804,0,0
0.0813305446,0,0
0.0365915577,0,0
0.0023901221,0,0
0.0018775353,0,0
0.0618408098,0,0
0.1226036196,1,1
0.2177024416,1,1
0.4075810879,1,1
0.2537986723,1,1
0.0001621803,0,0
0.0000000000,0,0
0.0002035972,0,0
0.1110019793,1,1
0.0000077256,0,0
0.0000000000,0,0
0.0001332409,0,0
0.1279614992,1,1
0.1916070647,1,1
0.0032137856,0,0
0.0913742704,1,0
0.0013178579,0,0
0.0608877897,0,0
0.2310456494,1,1
0.0224389701,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0360641975,0,0
0.0004454318,0,0
0.0000664556,0,0
0.0483446176,0,0
0.2918426177,1,1
0.0661594614,0,0
0.0969148425,1,1
0.0463028964,0,0
0.0000077256,0,0
0.0370512407,0,0
0.2255380726,1,1
0.1274000057,1,1
0.0314768238,0,0
0.2053614567,1,1
0.0000000000,0,0
0.0076931931,0,0
0.0001621803,0,0
0.0722454465,0,0
0.1205923389,1,1
0.0048256004,0,0
0.0000997681,0,0
0.0005937117,0,0
0.0000997681,0,0
0.0512950973,0,0
0.0027193771,0,0
0.0001981292,0,0
0.0410762567,0,0
0.0002525552,0,0
0.0000000000,0,0
0.0036982425,0,0
0.0004454318,0,0
0.0000000000,0,0
0.1436541534,1,1
0.0000000000,0,0
0.0000077256,0,0
0.1653904265,1,1
0.0004454318,0,0
0.0012557216,0,0
0.0000000000,0,0
0.0122682915,0,0
0.0772912497,0,0
0.0044617957,0,0
0.0000000000,0,0
0.0990984780,1,1
0.0711004853,0,0
0.3505859035,1,1
0.0000000000,0,0
0.2102713692,1,1
0.0002335850,0,0
0.1720900970,1,1
0.0003939181,0,0
0.0938610370,1,0
0.1795200825,1,1
0.0037444043,0,0
0.1672485201,1,1
0.1370362395,1,1
0.0657436362,0,0
0.0000664556,0,0
0.0219792494,0,0
0.0212105664,0,0
0.0000433804,0,0
0.0742448231,0,0
0.0009006091,0,0
0.0000997681,0,0
0.0000000000,0,0
0.3539685300,1,1
0.0197661955,0,0
0.0090069909,0,0
0.0002260626,0,0
0.0000997681,0,0
0.1959775319,1,1
0.0000000000,0,0
0.0746787220,0,0
0.0001981292,0,0
0.0498287175,0,0
0.1651344945,1,1
0.0082242667,0,0
0.2004148703,1,1
0.0002260626,0,0
0.0213456721,0,0
0.0013480491,0,0
0.2689952396,1,1
0.0323333678,0,0
0.0000000000,0,0
0.1616220487,1,1
0.1330307855,1,1
0.0002035972,0,0
0.0235152275,0,0
0.0016041882,0,0
0.1969853699,1,1
0.0000077256,0,0
0.0041462666,0,0
0.0900438985,1,0
0.0006956735,0,0
0.1639392951,1,1
0.0009323813,0,0
0.0268698237,0,0
0.0009323813,0,0
0.0001981292,0,0
0.0001332409,0,0
0.0782751904,0,0
0.0001746578,0,0
0.0001746578,0,0
0.1419588734,1,1
0.1316756188,1,1
0.0014450505,0,0
0.0034835256,0,0
0.1369455650,1,1
0.0176379411,0,0
0.0012557216,0,0
0.0002035972,0,0
0.0066283861,0,0
0.0935241374,1,0
0.1101731087,1,1
0.0098566819,0,0
0.0001332409,0,0
0.1462198871,1,1
0.0133252630,0,0
0.0911380385,1,0
0.4005877833,1,1
0.0003705104,0,0
0.0002750206,0,0
0.5508872823,1,1
0.4743463375,1,1
0.1296692357,1,1
0.0811407529,0,0
0.1492309710,1,1
0.0013480491,0,0
0.1277226848,1,1
0.1497064143,1,1
0.0831637341,0,0
0.0000664556,0,0
0.0876973693,1,0
0.0016483574,0,0
0.0000000000,0,0
0.0001646564,0,0
0.0000000000,0,0
0.0881869608,1,0
0.3297099382,1,1
0.0006849251,0,0
0.1386218817,1,1
0.2050779539,1,1
0.0002260626,0,0
0.0010915190,0,0
0.0347279695,0,0
0.0001981292,0,0
0.0730802549,0,0
0.3383382617,1,1
0.3224863614,1,1
0.1791388813,1,1
0.0241262213,0,0
0.0000077256,0,0
0.0013480491,0,0
0.1073018844,1,1
0.0771035891,0,0
0.1699713403,1,1
0.1247182241,1,1
0.1645717240,1,1
0.0424660606,0,0
0.0000997681,0,0
0.1342582833,1,1
0.2162698633,1,1
0.1378596919,1,1
0.0571732842,0,0
0.0000664556,0,0
0.0002035972,0,0
0.0313033637,0,0
0.1070925532,1,1
0.0007627079,0,0
0.0576322252,0,0
0.2141266457,1,1
0.3265356472,1,1
0.0010265342,0,0
0.0328027318,0,0
0.0625029503,0,0
0.0007627079,0,0
0.0547987692,0,0
0.0122666817,0,0
0.1140906220,1,1
0.0014252068,0,0
0.0000997681,0,0
0.0574127062,0,0
0.0017854176,0,0
0.0032137856,0,0
0.0023901221,0,0
0.0001981292,0,0
0.0001621803,0,0
0.0219096367,0,0
0.0556180795,0,0
0.1952664538,1,1
0.0003350546,0,0
0.0000077256,0,0
0.1012904915,1,1
0.2251223110,1,1
0.7461184754,1,1
0.0811090498,0,0
0.2671213294,1,1
0.0323819555,0,0
0.1218680176,1,1
0.0006849251,0,0
0.0002260626,0,0
0.0001981292,0,0
0.0000997681,0,0
0.0452613291,0,0
0.0018775353,0,0
0.1314355193,1,1
0.0000000000,0,0
0.1103788080,1,1
0.0000664556,0,0
0.0002525552,0,0
0.0000997681,0,0
0.0010899379,0,0
0.1834858542,1,1
0.0000000000,0,0
0.0001461147,0,0
0.0761906679,0,0
0.0769537885,0,0
0.0535755205,0,0
0.1410284884,1,1
0.0154349047,0,0
0.0000000000,0,0
0.0002260626,0,0
0.1274000057,1,1
0.0009006091,0,0
0.0005124661,0,0
0.0000000000,0,0
0.1543479262,1,1
0.0031161882,0,0
0.1023072000,1,1
0.7564989368,1,1
0.0012072696,0,0
0.0002166063,0,0
0.0000000000,0,0
0.0036052046,0,0
0.0222197885,0,0
0.0115494158,0,0
0.0001611743,0,0
0.1169909222,1,1
0.1219264521,1,1
0.0480017375,0,0
0.0002035972,0,0
0.0001621803,0,0
0.0001676483,0,0
0.0001332409,0,0
0.1124854554,1,1
0.0000433804,0,0
0.0014450505,0,0
0.0037547869,0,0
0.0000997681,0,0
0.1581355757,1,1
0.0396647406,0,0
0.0008735604,0,0
0.0001621803,0,0
0.0000077256,0,0
0.0096458555,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0003527365,0,0
0.0001332409,0,0
0.3481854307,1,1
0.0086930402,0,0
0.0000433804,0,0
0.0001621803,0,0
0.3162520908,1,1
0.0726607453,0,0
0.0011587202,0,0
0.0000000000,0,0
0.0108069417,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0036395209,0,0
0.0263762245,0,0
0.1748201666,1,1
0.0674417130,0,0
0.0002260626,0,0
0.0199695075,0,0
0.1109931271,1,1
0.0039207337,0,0
0.0370614490,0,0
0.1032490235,1,1
0.0001621803,0,0
0.0142768553,0,0
0.0231329024,0,0
0.0003262439,0,0
0.0746931727,0,0
0.0000077256,0,0
0.0262567075,0,0
0.0715606837,0,0
0.0000997681,0,0
0.0265229413,0,0
0.0001332409,0,0
0.0022458783,0,0
0.0354724500,0,0
0.0010208190,0,0
0.0001621803,0,0
0.0351029778,0,0
0.1704028158,1,1
0.0001981292,0,0
0.0528589997,0,0
0.0888396750,1,0
0.0990479133,1,1
0.1204536233,1,1
0.3665320168,1,1
0.1014087292,1,1
0.1195502179,1,1
0.4874393731,1,1
0.0000077256,0,0
0.0367427129,0,0
0.0000433804,0,0
0.0000000000,0,0
0.0004454318,0,0
0.0000664556,0,0
0.0000664556,0,0
0.0225545385,0,0
0.0595155954,0,0
0.0007627079,0,0
0.1049956001,1,1
0.0002035972,0,0
0.0752911881,0,0
0.0000000000,0,0
0.0224009533,0,0
0.1556939517,1,1
0.0221291833,0,0
